,base_estimator,density,learning_rate,n_estimators,cv_score_avg,cv_score_std,privacy,epsilon,delta
193,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.1,10,0.7592211579487029,8.590239694471088e-05,"(0.75, 0)-DP",0.75,0
194,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.1,20,0.7591904454179904,4.662759153779561e-05,"(0.75, 0)-DP",0.75,0
195,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,5,0.7591904454179904,4.662759153779561e-05,"(0.75, 0)-DP",0.75,0
196,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,10,0.7591904454179904,4.662759153779561e-05,"(0.75, 0)-DP",0.75,0
197,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,20,0.7591904454179904,4.662759153779561e-05,"(0.75, 0)-DP",0.75,0
198,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.1,5,0.7590982936791321,0.0010906034926575251,"(0.75, 0)-DP",0.75,0
199,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.1,10,0.7591597328872778,6.71946361440706e-05,"(0.75, 0)-DP",0.75,0
200,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.1,20,0.7592518799105626,0.000554966177410026,"(0.75, 0)-DP",0.75,0
201,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.1,5,0.7591597328872778,6.71946361440706e-05,"(0.75, 0)-DP",0.75,0
202,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.1,10,0.7591597328872778,6.71946361440706e-05,"(0.75, 0)-DP",0.75,0
203,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.1,20,0.7595589957865407,0.0007501174874464246,"(0.75, 0)-DP",0.75,0
204,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.25,5,0.759282583010128,0.00014684154380955437,"(0.75, 0)-DP",0.75,0
205,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.25,10,0.76278381622693,0.00506556492265165,"(0.75, 0)-DP",0.75,0
206,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.25,20,0.7715368167463976,0.017626525443426435,"(0.75, 0)-DP",0.75,0
207,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.25,5,0.7636130451250212,0.00563534161816975,"(0.75, 0)-DP",0.75,0
208,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.25,10,0.764503703800111,0.007205075433126298,"(0.75, 0)-DP",0.75,0
209,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.25,20,0.7754988510976535,0.018289923885359726,"(0.75, 0)-DP",0.75,0
210,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.25,5,0.7575934079676595,0.0028863509910931006,"(0.75, 0)-DP",0.75,0
211,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.25,10,0.758483991193572,0.0031406060997145897,"(0.75, 0)-DP",0.75,0
212,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.25,20,0.7524031977624792,0.01826911117113287,"(0.75, 0)-DP",0.75,0
213,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.25,5,0.7590983078258529,0.0008319356956871775,"(0.75, 0)-DP",0.75,0
214,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.25,10,0.767175293148347,0.00856224527157548,"(0.75, 0)-DP",0.75,0
215,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.25,20,0.7733484693814036,0.005824620679642347,"(0.75, 0)-DP",0.75,0
216,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.5,5,0.7586375255536932,0.005291872600515921,"(0.75, 0)-DP",0.75,0
217,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.5,10,0.7343444088953072,0.031209330560884287,"(0.75, 0)-DP",0.75,0
218,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.5,20,0.682074628856066,0.08132146077464612,"(0.75, 0)-DP",0.75,0
219,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.5,5,0.7644730007005456,0.009479652054928669,"(0.75, 0)-DP",0.75,0
220,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.5,10,0.7202771314298261,0.05752601447648226,"(0.75, 0)-DP",0.75,0
221,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.5,20,0.7657625261667178,0.010559061785784932,"(0.75, 0)-DP",0.75,0
222,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.5,5,0.7664078948510087,0.007808270414787675,"(0.75, 0)-DP",0.75,0
223,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.5,10,0.7340089288442582,0.039551246557825784,"(0.75, 0)-DP",0.75,0
224,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.5,20,0.7306278390110725,0.029512472633130494,"(0.75, 0)-DP",0.75,0
225,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.5,5,0.7727648841421296,0.015475944551052277,"(0.75, 0)-DP",0.75,0
226,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.5,10,0.747061414875786,0.037159807765760756,"(0.75, 0)-DP",0.75,0
227,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.5,20,0.75900600518864,0.008848172915111663,"(0.75, 0)-DP",0.75,0
228,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.75,5,0.7525871287098833,0.016130243283585508,"(0.75, 0)-DP",0.75,0
229,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.75,10,0.7001313758798788,0.05895507086476085,"(0.75, 0)-DP",0.75,0
230,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.75,20,0.6555696063929597,0.039183285126771335,"(0.75, 0)-DP",0.75,0
231,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.75,5,0.7438968924747368,0.013388748978673778,"(0.75, 0)-DP",0.75,0
232,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.75,10,0.7215683167778976,0.02523021606799947,"(0.75, 0)-DP",0.75,0
233,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.75,20,0.7093472099460124,0.049679438355355904,"(0.75, 0)-DP",0.75,0
234,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.75,5,0.7388290655506224,0.017895888588746665,"(0.75, 0)-DP",0.75,0
235,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.75,10,0.7025260148763143,0.052422295919493295,"(0.75, 0)-DP",0.75,0
236,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.75,20,0.6928522656067566,0.03461944426847155,"(0.75, 0)-DP",0.75,0
237,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.75,5,0.7559052656358046,0.0182850059895191,"(0.75, 0)-DP",0.75,0
238,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.75,10,0.7450335154676472,0.025106384793135924,"(0.75, 0)-DP",0.75,0
239,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               global_epsilon=0.75, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.75,20,0.7314590060099042,0.03783983520799418,"(0.75, 0)-DP",0.75,0
240,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.1,5,0.7592518704794153,0.00010343013208702971,"(0.75, 0)-DP",0.75,0
241,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.1,10,0.7592825688634073,0.0001376192992959435,"(0.75, 0)-DP",0.75,0
242,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.1,20,0.7592211579487029,8.590239694471088e-05,"(0.75, 0)-DP",0.75,0
243,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,5,0.761002211226762,0.003501974975401696,"(0.75, 0)-DP",0.75,0
244,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,10,0.7591597328872778,6.71946361440706e-05,"(0.75, 0)-DP",0.75,0
245,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,20,0.7591904454179904,4.662759153779561e-05,"(0.75, 0)-DP",0.75,0
246,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.1,5,0.7612173168310894,0.0024541274868923988,"(0.75, 0)-DP",0.75,0
247,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.1,10,0.7591904454179904,4.662759153779561e-05,"(0.75, 0)-DP",0.75,0
248,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.1,20,0.7596203501143621,0.0008919482005486265,"(0.75, 0)-DP",0.75,0
249,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.1,5,0.7591904454179904,4.662759153779561e-05,"(0.75, 0)-DP",0.75,0
250,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.1,10,0.7591290203565653,7.049529682833561e-05,"(0.75, 0)-DP",0.75,0
251,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.1,20,0.7592518610482684,7.620366901801567e-05,"(0.75, 0)-DP",0.75,0
252,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.25,5,0.7605724244197299,0.0017302236793279725,"(0.75, 0)-DP",0.75,0
253,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.25,10,0.7655784537521064,0.006679907089539589,"(0.75, 0)-DP",0.75,0
254,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.25,20,0.758607011077071,0.01542074379022879,"(0.75, 0)-DP",0.75,0
255,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.25,5,0.7618931103961044,0.003686949914306916,"(0.75, 0)-DP",0.75,0
256,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.25,10,0.7713214612166708,0.006102593959293085,"(0.75, 0)-DP",0.75,0
257,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.25,20,0.7642581827462067,0.008033674485757775,"(0.75, 0)-DP",0.75,0
258,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.25,5,0.7649951325849529,0.008743817422609865,"(0.75, 0)-DP",0.75,0
259,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.25,10,0.768312189644525,0.01075829485816853,"(0.75, 0)-DP",0.75,0
260,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.25,20,0.773226628391299,0.02604034698440916,"(0.75, 0)-DP",0.75,0
261,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.25,5,0.7614938710747094,0.0019625895050337855,"(0.75, 0)-DP",0.75,0
262,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.25,10,0.7670527118131909,0.006203493161196021,"(0.75, 0)-DP",0.75,0
263,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.25,20,0.7606650524315195,0.010973071853400549,"(0.75, 0)-DP",0.75,0
264,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.5,5,0.7683738363379082,0.016737327070491668,"(0.75, 0)-DP",0.75,0
265,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.5,10,0.7574716188488644,0.03222337185104237,"(0.75, 0)-DP",0.75,0
266,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.5,20,0.7158543949711614,0.05212337102118603,"(0.75, 0)-DP",0.75,0
267,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.5,5,0.7811498482905669,0.010975987621536112,"(0.75, 0)-DP",0.75,0
268,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.5,10,0.7711677570959009,0.015825454387862332,"(0.75, 0)-DP",0.75,0
269,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.5,20,0.7453712212694248,0.016577069835650254,"(0.75, 0)-DP",0.75,0
270,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.5,5,0.7716591575873013,0.005632971673932654,"(0.75, 0)-DP",0.75,0
271,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.5,10,0.7414388620226944,0.025749546903161582,"(0.75, 0)-DP",0.75,0
272,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.5,20,0.7346211942020325,0.01917803916922272,"(0.75, 0)-DP",0.75,0
273,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.5,5,0.7709219389608611,0.010431260773612264,"(0.75, 0)-DP",0.75,0
274,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.5,10,0.7593435742387838,0.026479986319775283,"(0.75, 0)-DP",0.75,0
275,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.5,20,0.7430357862992593,0.029654591736269078,"(0.75, 0)-DP",0.75,0
276,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.75,5,0.7528022578920783,0.03799778219762298,"(0.75, 0)-DP",0.75,0
277,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.75,10,0.710544060244659,0.045105138750376673,"(0.75, 0)-DP",0.75,0
278,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.75,20,0.7375387997393985,0.018280768164693817,"(0.75, 0)-DP",0.75,0
279,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.75,5,0.7675129423632417,0.011813334760698686,"(0.75, 0)-DP",0.75,0
280,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.75,10,0.73044393635711,0.011234835507659828,"(0.75, 0)-DP",0.75,0
281,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.75,20,0.7047379348277552,0.031440732109052454,"(0.75, 0)-DP",0.75,0
282,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.75,5,0.7782313420786473,0.016913993371883602,"(0.75, 0)-DP",0.75,0
283,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.75,10,0.7150885245196623,0.018823865807395698,"(0.75, 0)-DP",0.75,0
284,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=5,
               max_splits=30)",0.1,0.75,20,0.6841020001199641,0.053006037104255735,"(0.75, 0)-DP",0.75,0
285,"DPRandomForest(dp_epsilon=0.15, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.75,5,0.7653940276694768,0.02332190555430352,"(0.75, 0)-DP",0.75,0
286,"DPRandomForest(dp_epsilon=0.075, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.75,10,0.7338230409338194,0.02380543360816278,"(0.75, 0)-DP",0.75,0
287,"DPRandomForest(dp_epsilon=0.0375, dp_zeta=0.0003071158748195694,
               extra_random=False, global_epsilon=0.75,
               labeling_budget_ratio=0.5, max_depth=13, max_random_trees=10,
               max_splits=30)",0.1,0.75,20,0.6859733189074507,0.017780444254392267,"(0.75, 0)-DP",0.75,0
288,"DPRandomForest(dp_zeta=0.0003071158748195694, global_epsilon=0.5, max_depth=2,
               max_random_trees=5, max_splits=30)",0.1,0.1,5,0.7588526641670355,0.0008011819728551194,"(0.5, 0)-DP",0.5,0
289,"DPRandomForest(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
               global_epsilon=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.1,10,0.7587604699880149,0.0005185328481147271,"(0.5, 0)-DP",0.5,0
290,"DPRandomForest(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
               global_epsilon=0.5, max_depth=2, max_random_trees=5,
               max_splits=30)",0.1,0.1,20,0.7591904454179904,4.662759153779561e-05,"(0.5, 0)-DP",0.5,0
291,"DPRandomForest(dp_zeta=0.0003071158748195694, global_epsilon=0.5, max_depth=2,
               max_random_trees=10, max_splits=30)",0.1,0.1,5,0.7593440033559794,0.00017456459597513756,"(0.5, 0)-DP",0.5,0
292,"DPRandomForest(dp_epsilon=0.05, dp_zeta=0.0003071158748195694,
               global_epsilon=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,10,0.7591904454179904,4.662759153779561e-05,"(0.5, 0)-DP",0.5,0
293,"DPRandomForest(dp_epsilon=0.025, dp_zeta=0.0003071158748195694,
               global_epsilon=0.5, max_depth=2, max_random_trees=10,
               max_splits=30)",0.1,0.1,20,0.7590368827644276,0.00022717712951113235,"(0.5, 0)-DP",0.5,0
