,base_estimator,density,learning_rate,n_estimators,cv_score_avg,cv_score_std,privacy,epsilon,delta
1186,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.5,10,0.5793902746283699,0.1262615555237421,"(2, 0)-DP",2.0,0
1187,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=2, max_depth=14,
               max_random_trees=10, max_splits=30)",0.25,0.5,20,0.6655412782396909,0.05116660013157328,"(2, 0)-DP",2.0,0
1188,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05, global_epsilon=2,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.75,5,0.5959687578735198,0.06369227457222641,"(2, 0)-DP",2.0,0
1189,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=2,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.75,10,0.5871000251952634,0.09369810350126463,"(2, 0)-DP",2.0,0
1190,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=2, max_depth=2,
               max_random_trees=5, max_splits=30)",0.25,0.75,20,0.5578399260938942,0.037805710619743194,"(2, 0)-DP",2.0,0
1191,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05, global_epsilon=2,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.75,5,0.6301839254220206,0.0594670747763033,"(2, 0)-DP",2.0,0
1192,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=2,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.75,10,0.570538338792307,0.14143205046484755,"(2, 0)-DP",2.0,0
1193,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=2, max_depth=2,
               max_random_trees=10, max_splits=30)",0.25,0.75,20,0.5950449315528681,0.11846353752822,"(2, 0)-DP",2.0,0
1194,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05, global_epsilon=2,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.75,5,0.6443772570756698,0.07902400334149672,"(2, 0)-DP",2.0,0
1195,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=2,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.75,10,0.520214999580079,0.12163706018663366,"(2, 0)-DP",2.0,0
1196,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=2, max_depth=14,
               max_random_trees=5, max_splits=30)",0.25,0.75,20,0.5572688334593097,0.0743729879888897,"(2, 0)-DP",2.0,0
1197,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.75,5,0.5936339968086,0.07569024258207031,"(2, 0)-DP",2.0,0
1198,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=2,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.75,10,0.5003443352649701,0.12156777170290195,"(2, 0)-DP",2.0,0
1199,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=2, max_depth=14,
               max_random_trees=10, max_splits=30)",0.25,0.75,20,0.5472243218274964,0.07958528176163035,"(2, 0)-DP",2.0,0
1200,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.1,5,0.6855799109767362,0.0420551269761053,"(2, 0)-DP",2.0,0
1201,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.1,10,0.6917275552196187,0.04987006491222858,"(2, 0)-DP",2.0,0
1202,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=5, max_splits=30)",0.25,0.1,20,0.6852775678172504,0.04217347578991391,"(2, 0)-DP",2.0,0
1203,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.1,5,0.6597631645250692,0.015142369540673961,"(2, 0)-DP",2.0,0
1204,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.1,10,0.7112958763752414,0.05298887536773347,"(2, 0)-DP",2.0,0
1205,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=10, max_splits=30)",0.25,0.1,20,0.6896279499454103,0.02086750604632296,"(2, 0)-DP",2.0,0
1206,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.1,5,0.6813303099017384,0.02487773940783904,"(2, 0)-DP",2.0,0
1207,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.1,10,0.684740068867053,0.031193160532119246,"(2, 0)-DP",2.0,0
1208,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=5, max_splits=30)",0.25,0.1,20,0.672108843537415,0.022007158285349576,"(2, 0)-DP",2.0,0
1209,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.1,5,0.6731334509112286,0.005932163374756156,"(2, 0)-DP",2.0,0
1210,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.1,10,0.6907701352145796,0.03924390859543942,"(2, 0)-DP",2.0,0
1211,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=10, max_splits=30)",0.25,0.1,20,0.7164861006130847,0.04657211580548237,"(2, 0)-DP",2.0,0
1212,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.25,5,0.6832955404383976,0.02959391958185103,"(2, 0)-DP",2.0,0
1213,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.25,10,0.691156462585034,0.026222372316792444,"(2, 0)-DP",2.0,0
1214,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=5, max_splits=30)",0.25,0.25,20,0.706374401612497,0.06509738358727059,"(2, 0)-DP",2.0,0
1215,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.25,5,0.6818174183253548,0.03822459411465844,"(2, 0)-DP",2.0,0
1216,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.25,10,0.7173259427227681,0.026541583222202507,"(2, 0)-DP",2.0,0
1217,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=10, max_splits=30)",0.25,0.25,20,0.7196271101033006,0.0555530156575254,"(2, 0)-DP",2.0,0
1218,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.25,5,0.6898295120517343,0.015658260982203957,"(2, 0)-DP",2.0,0
1219,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.25,10,0.6999244142101284,0.04916295399648526,"(2, 0)-DP",2.0,0
1220,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=5, max_splits=30)",0.25,0.25,20,0.7234567901234568,0.04716729747232483,"(2, 0)-DP",2.0,0
1221,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.25,5,0.7081212732006383,0.04207964672034791,"(2, 0)-DP",2.0,0
1222,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.25,10,0.7164357100865038,0.05228289585300719,"(2, 0)-DP",2.0,0
1223,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=10, max_splits=30)",0.25,0.25,20,0.7253380364491475,0.03243276679751566,"(2, 0)-DP",2.0,0
1224,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.5,5,0.6516502897455279,0.08388124031025314,"(2, 0)-DP",2.0,0
1225,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.5,10,0.5562778197698832,0.1450591921323777,"(2, 0)-DP",2.0,0
1226,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=5, max_splits=30)",0.25,0.5,20,0.729251700680272,0.062471753414737576,"(2, 0)-DP",2.0,0
1227,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.5,5,0.685445536239187,0.029030395939967882,"(2, 0)-DP",2.0,0
1228,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.5,10,0.7097673637356178,0.06379279240063614,"(2, 0)-DP",2.0,0
1229,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=10, max_splits=30)",0.25,0.5,20,0.7227513227513228,0.06797732878511988,"(2, 0)-DP",2.0,0
1230,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.5,5,0.7155118837658521,0.05091268336010042,"(2, 0)-DP",2.0,0
1231,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.5,10,0.6372385991433611,0.19094799585960415,"(2, 0)-DP",2.0,0
1232,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=5, max_splits=30)",0.25,0.5,20,0.695053329973965,0.05723495325433647,"(2, 0)-DP",2.0,0
1233,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.5,5,0.6814142941127068,0.07488989586138106,"(2, 0)-DP",2.0,0
1234,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.5,10,0.7036701100193163,0.08517335014895529,"(2, 0)-DP",2.0,0
1235,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=10, max_splits=30)",0.25,0.5,20,0.7151759469219786,0.0756922553948087,"(2, 0)-DP",2.0,0
1236,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.75,5,0.6166624674561183,0.06846366092150726,"(2, 0)-DP",2.0,0
1237,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.75,10,0.6104980263710422,0.10107919562810945,"(2, 0)-DP",2.0,0
1238,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=5, max_splits=30)",0.25,0.75,20,0.6518182581674645,0.1325509730165949,"(2, 0)-DP",2.0,0
1239,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.75,5,0.7094650205761316,0.03215209571044569,"(2, 0)-DP",2.0,0
1240,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.75,10,0.7200974216847232,0.08481775652308017,"(2, 0)-DP",2.0,0
1241,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=2,
               max_random_trees=10, max_splits=30)",0.25,0.75,20,0.745578231292517,0.016611779712784977,"(2, 0)-DP",2.0,0
1242,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.75,5,0.6902158394221886,0.02258257818825326,"(2, 0)-DP",2.0,0
1243,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.75,10,0.6289073654153019,0.05362112946050997,"(2, 0)-DP",2.0,0
1244,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=5, max_splits=30)",0.25,0.75,20,0.6531788023851516,0.06364218221273585,"(2, 0)-DP",2.0,0
1245,"DPRandomForest(dp_epsilon=0.4, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.75,5,0.6890064667842445,0.04028973914669983,"(2, 0)-DP",2.0,0
1246,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05,
               extra_random=False, global_epsilon=2, labeling_budget_ratio=0.5,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.75,10,0.689745527840766,0.05452169076564537,"(2, 0)-DP",2.0,0
1247,"DPRandomForest(dp_zeta=6.718736877467037e-05, extra_random=False,
               global_epsilon=2, labeling_budget_ratio=0.5, max_depth=14,
               max_random_trees=10, max_splits=30)",0.25,0.75,20,0.7806668346350886,0.017954685100455406,"(2, 0)-DP",2.0,0
1248,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.1,5,0.6661627614008566,0.0006373953459648837,"(1, 0)-DP",1.0,0
1249,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.25,0.1,10,0.6667170571932476,0.0001885440860052317,"(1, 0)-DP",1.0,0
1250,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.1,20,0.6654069035021416,0.002461754727210737,"(1, 0)-DP",1.0,0
1251,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.1,5,0.6665658856135046,0.0005656322580157288,"(1, 0)-DP",1.0,0
1252,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.25,0.1,10,0.6654740908709161,0.001192930605832848,"(1, 0)-DP",1.0,0
1253,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.1,20,0.666297136138406,0.0072251026568630645,"(1, 0)-DP",1.0,0
1254,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.1,5,0.6656588561350466,0.002200963242502682,"(1, 0)-DP",1.0,0
1255,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=14,
               max_random_trees=5, max_splits=30)",0.25,0.1,10,0.6646174519190392,0.003992775799779874,"(1, 0)-DP",1.0,0
1256,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.1,20,0.6676744771982868,0.004567382306505904,"(1, 0)-DP",1.0,0
1257,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.1,5,0.6662131519274376,0.0017273818939692665,"(1, 0)-DP",1.0,0
1258,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=14,
               max_random_trees=10, max_splits=30)",0.25,0.1,10,0.6638615940203241,0.009503896148832444,"(1, 0)-DP",1.0,0
1259,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.1,20,0.6862181909800957,0.0344943265492391,"(1, 0)-DP",1.0,0
1260,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.25,5,0.6560174687158814,0.013205929005156483,"(1, 0)-DP",1.0,0
1261,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.25,0.25,10,0.6525573192239859,0.027192889192821108,"(1, 0)-DP",1.0,0
1262,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.25,20,0.6128495842781556,0.032558866501957544,"(1, 0)-DP",1.0,0
1263,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.25,5,0.6660115898211136,0.001076047190932827,"(1, 0)-DP",1.0,0
1264,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.25,0.25,10,0.6581002771478961,0.08012641277682261,"(1, 0)-DP",1.0,0
1265,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.25,20,0.6689174435206181,0.04993295794891319,"(1, 0)-DP",1.0,0
1266,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.25,5,0.6620811287477955,0.0074240522404232295,"(1, 0)-DP",1.0,0
1267,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=14,
               max_random_trees=5, max_splits=30)",0.25,0.25,10,0.6296800201562107,0.03099145293004136,"(1, 0)-DP",1.0,0
1268,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.25,20,0.654119425547997,0.044447681813128824,"(1, 0)-DP",1.0,0
1269,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.25,5,0.6774334425128077,0.023481444709636652,"(1, 0)-DP",1.0,0
1270,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=14,
               max_random_trees=10, max_splits=30)",0.25,0.25,10,0.6408835138993869,0.07951333078112079,"(1, 0)-DP",1.0,0
1271,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.25,20,0.6835642899134962,0.030105986342415545,"(1, 0)-DP",1.0,0
1272,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.5,5,0.6374233644074915,0.029604566596503654,"(1, 0)-DP",1.0,0
1273,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.25,0.5,10,0.5729738809103888,0.09159138927369921,"(1, 0)-DP",1.0,0
1274,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.5,20,0.5729402872260014,0.09811327258638468,"(1, 0)-DP",1.0,0
1275,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.5,5,0.6593432434702277,0.011274973377246693,"(1, 0)-DP",1.0,0
1276,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.25,0.5,10,0.5519274376417234,0.16433304022379042,"(1, 0)-DP",1.0,0
1277,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.5,20,0.6897119341563787,0.05890991884948012,"(1, 0)-DP",1.0,0
1278,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.5,5,0.6149155958679768,0.045045028439555185,"(1, 0)-DP",1.0,0
1279,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=14,
               max_random_trees=5, max_splits=30)",0.25,0.5,10,0.5659192071890484,0.06552550401192739,"(1, 0)-DP",1.0,0
1280,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.5,20,0.5903754094230285,0.06306809630377472,"(1, 0)-DP",1.0,0
1281,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.5,5,0.6297640043671789,0.10070568554454148,"(1, 0)-DP",1.0,0
1282,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=14,
               max_random_trees=10, max_splits=30)",0.25,0.5,10,0.6131687242798354,0.12793078636972394,"(1, 0)-DP",1.0,0
1283,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.5,20,0.5817586293776771,0.019816572443795814,"(1, 0)-DP",1.0,0
1284,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.75,5,0.6376753170403964,0.10053198976895818,"(1, 0)-DP",1.0,0
1285,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=2,
               max_random_trees=5, max_splits=30)",0.25,0.75,10,0.5433106575963719,0.09563100923401506,"(1, 0)-DP",1.0,0
1286,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=5, max_splits=30)",0.25,0.75,20,0.562358276643991,0.05555025788618379,"(1, 0)-DP",1.0,0
1287,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.75,5,0.6878474846728814,0.05820221918333304,"(1, 0)-DP",1.0,0
1288,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=2,
               max_random_trees=10, max_splits=30)",0.25,0.75,10,0.5744352061812379,0.15030599966502614,"(1, 0)-DP",1.0,0
1289,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=2, max_random_trees=10, max_splits=30)",0.25,0.75,20,0.6024859326446628,0.08559327652709348,"(1, 0)-DP",1.0,0
1290,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.75,5,0.6036617115982196,0.04147236600297223,"(1, 0)-DP",1.0,0
1291,"DPRandomForest(dp_zeta=6.718736877467037e-05, global_epsilon=1, max_depth=14,
               max_random_trees=5, max_splits=30)",0.25,0.75,10,0.49758965314520875,0.07645404105146258,"(1, 0)-DP",1.0,0
1292,"DPRandomForest(dp_epsilon=0.05, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=5, max_splits=30)",0.25,0.75,20,0.5472915091962711,0.08556944486559598,"(1, 0)-DP",1.0,0
1293,"DPRandomForest(dp_epsilon=0.2, dp_zeta=6.718736877467037e-05, global_epsilon=1,
               max_depth=14, max_random_trees=10, max_splits=30)",0.25,0.75,5,0.6608885529520451,0.03459735253709863,"(1, 0)-DP",1.0,0
